isPrem,dmgratio,hitratio,kd,nation,winrate,spots,moe,xp,image,battles,mastery,id,wn8,tier,bigImage,kpg,class,awards,armoreff,name,dpg,survival,dpgRanking
True,4.83,84,,germany,100,1,0,1328,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G160_Pz_Kpfw_35_R_mit_T_26_Turm.png,1,4,43281,4141,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G160_Pz_Kpfw_35_R_mit_T_26_Turm.png,3,LT,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'duelist': 1, 'masterGunner': 11, 'sharpShooter': 11}, 'epic': {}}",0.67,Pz. 35 R,970,100,
False,2.2,76,2.36,usa,59.47,0.82,3,921,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A68_T28_Prototype.png,639,4,11297,2915,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A68_T28_Prototype.png,1.41,TD,"{'battleHeroes': {'highCaliber': 51, 'topGun': 8, 'confederate': 15, 'tankSniper': 11, 'steelWall': 11, 'defender': 3, 'invader': 2}, 'main': {'fireForEffect': 308, 'duelist': 17, 'fighter': 29, 'shellproof': 28, 'spotter': 2, 'reaper': 4, 'masterGunner': 29, 'sharpShooter': 51}, 'epic': {'halonen': 1, 'radley': 1}}",0.74,T28 Prot.,1948,40.22,
True,3.17,70,3.85,ussr,64.57,0.89,3,1028,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R49_SU100Y.png,127,4,54785,4491,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R49_SU100Y.png,2.15,TD,"{'battleHeroes': {'highCaliber': 38, 'topGun': 4, 'tankSniper': 7, 'defender': 1}, 'main': {'fireForEffect': 98, 'duelist': 13, 'fighter': 23, 'shellproof': 1, 'kamikaze': 1, 'spotter': 1, 'reaper': 6, 'masterGunner': 13, 'sharpShooter': 15}, 'epic': {'pascucci': 1}}",0.24,SU-100Y,1619,44.09,
True,2,80,2.72,ussr,66.08,1.73,3,1243,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R112_T54_45.png,227,4,59905,4272,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R112_T54_45.png,1.64,MT,"{'battleHeroes': {'highCaliber': 20, 'topGun': 6, 'confederate': 21, 'tankSniper': 1, 'steelWall': 6, 'defender': 2, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 167, 'duelist': 36, 'fighter': 24, 'shellproof': 13, 'kamikaze': 3, 'spotter': 4, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 38}, 'epic': {'lehvaslaiho': 2, 'oskin': 1}}",0.63,T-54 mod. 1,2135,39.65,
False,12.47,38,5.2,usa,68.18,0.27,0,684,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A27_T82.png,22,4,18721,5045,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A27_T82.png,2.36,SPG,"{'battleHeroes': {'highCaliber': 2, 'topGun': 1}, 'main': {'fighter': 3, 'reaper': 3, 'masterGunner': 5}, 'epic': {'gore': 3}}",0.01,T82 HMC,803,54.55,
False,3.35,27,1.6,germany,70,0.1,0,256,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G93_GW_Mk_VIe.png,10,4,15121,1074,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G93_GW_Mk_VIe.png,0.8,SPG,"{'battleHeroes': {}, 'main': {}, 'epic': {}}",0,G.Pz. Mk. VI,151,50,
False,3.96,35,2.43,usa,59.63,0.19,0,418,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A16_M7_Priest.png,218,4,3617,1832,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A16_M7_Priest.png,1.38,SPG,"{'battleHeroes': {'highCaliber': 2, 'topGun': 1, 'defender': 1}, 'main': {'duelist': 1, 'fighter': 13, 'shellproof': 1, 'reaper': 3, 'masterGunner': 7}, 'epic': {'stark': 4}}",0.35,M7 Priest,480,43.12,
True,1.86,83,3.47,ussr,59.61,2.15,0,716,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R31_Valentine_LL.png,255,4,52481,2673,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R31_Valentine_LL.png,1.93,LT,"{'battleHeroes': {'highCaliber': 16, 'topGun': 9, 'confederate': 4, 'steelWall': 13, 'invader': 1, 'patrolDuty': 3}, 'main': {'reaper': 3, 'masterGunner': 27, 'sharpShooter': 60}, 'epic': {'pascucci': 2}}",1.3,Valentine II,533,44.31,
False,2.71,55,2.27,france,60,1.85,0,395,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F01_RenaultFT.png,20,4,577,1485,1,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F01_RenaultFT.png,1.25,LT,"{'battleHeroes': {'confederate': 2}, 'main': {'masterGunner': 23, 'sharpShooter': 26}, 'epic': {}}",0.43,FT,212,45,
True,2.7,74,3.36,czech,65.65,1.3,3,1323,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz20_ShPTK_TVP_100_mm.png,131,4,60529,4314,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz20_ShPTK_TVP_100_mm.png,2.05,TD,"{'battleHeroes': {'highCaliber': 20, 'topGun': 7, 'confederate': 13, 'tankSniper': 11, 'scout': 1}, 'main': {'fireForEffect': 114, 'duelist': 20, 'fighter': 15, 'spotter': 2, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 31}, 'epic': {'halonen': 2, 'pascucci': 2}}",0.07,ShPTK-TVP,2626,38.93,
True,2.18,84,3.94,france,74.31,2.35,3,1303,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F114_Projet_4_1.png,144,4,60481,4397,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F114_Projet_4_1.png,2.13,MT,"{'battleHeroes': {'highCaliber': 20, 'topGun': 5, 'confederate': 11, 'tankSniper': 8, 'patrolDuty': 2}, 'main': {'fireForEffect': 126, 'duelist': 25, 'fighter': 27, 'kamikaze': 3, 'spotter': 6, 'reaper': 3, 'masterGunner': 25, 'sharpShooter': 52}, 'epic': {'burda': 1, 'lehvaslaiho': 6, 'oskin': 1, 'pascucci': 2, 'radley': 1}}",0.08,Char Futur 4,3184,45.83,
False,3.45,69,4.69,poland,78.72,2.79,3,1144,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl12_25TP_KSUST_II.png,47,4,2193,6151,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl12_25TP_KSUST_II.png,2.6,MT,"{'battleHeroes': {'highCaliber': 12, 'topGun': 3, 'confederate': 1, 'tankSniper': 1, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 44, 'duelist': 9, 'fighter': 10, 'spotter': 1, 'masterGunner': 11, 'sharpShooter': 18}, 'epic': {'lehvaslaiho': 4, 'nicol': 1, 'pascucci': 3, 'pool': 1}}",0.13,25TP,1257,44.68,
True,2.4,77,5.55,ussr,79.74,2.69,3,1394,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R38_KV-220.png,153,4,54017,4743,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R38_KV-220.png,2.9,HT,"{'battleHeroes': {'highCaliber': 66, 'topGun': 17, 'confederate': 4, 'steelWall': 40, 'defender': 1, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 129, 'duelist': 54, 'fighter': 41, 'shellproof': 53, 'kamikaze': 1, 'spotter': 1, 'reaper': 3, 'masterGunner': 26, 'sharpShooter': 36}, 'epic': {'pascucci': 2, 'pool': 1, 'radley': 2}}",2.54,KV-220-2,1363,47.71,
True,4.12,75,,japan,100,5,0,1417,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J02_Te_Ke.png,1,4,3169,5676,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J02_Te_Ke.png,6,LT,"{'battleHeroes': {'topGun': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 1, 'duelist': 1, 'masterGunner': 6}, 'epic': {}}",0,Te-Ke,585,100,
True,2.93,76,3,usa,50,2.75,0,1129,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A160_M24_594.png,4,4,50209,3361,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A160_M24_594.png,1.5,LT,"{'battleHeroes': {'confederate': 1}, 'main': {'fireForEffect': 3, 'spotter': 1, 'masterGunner': 10, 'sharpShooter': 18}, 'epic': {'orlik': 1}}",0.07,Chaffee 594,1111,50,
True,2.41,81,4.6,uk,69.23,1.35,3,1274,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB37_Valliant.png,52,4,60241,5210,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB37_Valliant.png,2.21,MT,"{'battleHeroes': {'highCaliber': 10, 'topGun': 3, 'confederate': 2, 'steelWall': 4, 'patrolDuty': 1}, 'main': {'fireForEffect': 42, 'duelist': 12, 'fighter': 7, 'shellproof': 2, 'kamikaze': 1, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 23}, 'epic': {'lehvaslaiho': 4, 'nicol': 1, 'oskin': 1, 'pascucci': 3, 'radley': 1}}",0.64,Valiant,1390,51.92,
False,3.07,76,2.94,ussr,59.65,1.21,3,681,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R02_SU-85.png,114,4,257,2927,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R02_SU-85.png,1.86,TD,"{'battleHeroes': {'highCaliber': 10, 'topGun': 1, 'tankSniper': 1}, 'main': {'fireForEffect': 50, 'duelist': 3, 'fighter': 15, 'kamikaze': 2, 'spotter': 2, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 29}, 'epic': {}}",0.28,SU-85,876,36.84,
False,7.99,42,2.47,usa,56.91,0.08,0,751,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A88_M53_55.png,485,4,16161,3075,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A88_M53_55.png,1.38,SPG,"{'battleHeroes': {'topGun': 3, 'confederate': 5, 'defender': 5}, 'main': {'kamikaze': 1, 'reaper': 5, 'masterGunner': 12, 'sharpShooter': 12}, 'epic': {}}",0,M53/M55,2138,44.33,
False,4.03,57,3.67,poland,60,2.8,0,635,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl09_7TP.png,5,4,1425,2677,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl09_7TP.png,2.2,LT,"{'battleHeroes': {'confederate': 1}, 'main': {'fireForEffect': 4, 'fighter': 2, 'masterGunner': 6}, 'epic': {}}",0.03,7TP,470,40,
False,8.04,40,4.04,france,59.62,0.15,0,630,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F66_AMX_Ob_Am105.png,52,4,14657,4090,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F66_AMX_Ob_Am105.png,1.87,SPG,"{'battleHeroes': {'highCaliber': 3, 'topGun': 2}, 'main': {'duelist': 2, 'fighter': 4, 'kamikaze': 1, 'reaper': 4, 'masterGunner': 9, 'sharpShooter': 10}, 'epic': {'gore': 2, 'stark': 1}}",0.05,AMX 105 AM,770,53.85,
True,2.46,77,3.54,usa,70.73,2.73,3,1324,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A118_M4_Thunderbolt.png,82,4,59681,4961,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A118_M4_Thunderbolt.png,2.16,MT,"{'battleHeroes': {'highCaliber': 16, 'topGun': 7, 'confederate': 4, 'steelWall': 3, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 66, 'duelist': 11, 'fighter': 9, 'shellproof': 5, 'kamikaze': 2, 'spotter': 4, 'masterGunner': 19, 'sharpShooter': 28}, 'epic': {'lehvaslaiho': 4, 'nicol': 1, 'oskin': 2}}",0.64,Thunderbolt,1558,39.02,
False,2.11,83,3.82,italy,78.99,1.91,3,1356,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It14_P44_Pantera.png,119,4,2209,5127,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It14_P44_Pantera.png,1.96,MT,"{'battleHeroes': {'highCaliber': 14, 'topGun': 3, 'confederate': 9, 'tankSniper': 6, 'patrolDuty': 1}, 'main': {'fireForEffect': 99, 'duelist': 25, 'fighter': 18, 'spotter': 3, 'reaper': 3, 'masterGunner': 27, 'sharpShooter': 53}, 'epic': {'lehvaslaiho': 12, 'oskin': 1, 'pascucci': 2, 'radley': 1}}",0.12,P.44 Pantera,2476,48.74,
False,1.41,73,2.36,usa,63.1,1.68,3,763,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A09_T1_hvy.png,168,4,3361,2382,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A09_T1_hvy.png,1.61,HT,"{'battleHeroes': {'highCaliber': 13, 'topGun': 7, 'confederate': 3, 'steelWall': 8, 'defender': 1}, 'main': {'fireForEffect': 63, 'duelist': 16, 'fighter': 12, 'shellproof': 2, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 25}, 'epic': {}}",0.61,T1 Heavy,784,31.55,
False,1.67,79,2.43,china,62.67,2.77,3,1113,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch05_T34_2.png,150,4,1585,3883,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch05_T34_2.png,1.49,MT,"{'battleHeroes': {'highCaliber': 9, 'topGun': 1, 'confederate': 8, 'tankSniper': 1, 'steelWall': 1, 'defender': 2, 'invader': 1, 'scout': 3, 'patrolDuty': 3}, 'main': {'fireForEffect': 62, 'duelist': 7, 'fighter': 7, 'shellproof': 1, 'spotter': 3, 'reaper': 4, 'masterGunner': 12, 'sharpShooter': 44}, 'epic': {'lehvaslaiho': 3}}",0.35,T-34-2,1864,38.67,
True,3.21,75,3.39,usa,68.42,2.39,3,1282,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A101_M56.png,133,4,56353,4422,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A101_M56.png,1.89,TD,"{'battleHeroes': {'highCaliber': 32, 'topGun': 6, 'confederate': 14, 'tankSniper': 7, 'defender': 1, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 120, 'duelist': 7, 'fighter': 17, 'kamikaze': 1, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 30}, 'epic': {'pascucci': 1}}",0,Scorpion,1947,44.36,
False,2.23,73,1.83,france,64.21,1.16,3,796,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F34_ARL_V39.png,190,4,11585,2799,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F34_ARL_V39.png,1.22,TD,"{'battleHeroes': {'highCaliber': 13, 'topGun': 1, 'confederate': 3, 'tankSniper': 5, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 67, 'duelist': 3, 'fighter': 10, 'spotter': 3, 'reaper': 4, 'masterGunner': 17, 'sharpShooter': 34}, 'epic': {'halonen': 2}}",0.1,ARL V39,1112,33.68,
True,2.67,84,5.75,germany,88.89,2.78,0,1016,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G35_B-1bis_captured.png,9,4,52241,3497,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G35_B-1bis_captured.png,2.56,HT,"{'battleHeroes': {'highCaliber': 1, 'confederate': 1, 'steelWall': 1}, 'main': {'fireForEffect': 8, 'duelist': 2, 'fighter': 2, 'shellproof': 2, 'masterGunner': 14, 'sharpShooter': 25}, 'epic': {}}",1.71,Pz. B2,925,55.56,
True,6.21,67,5.44,france,74.55,1.42,0,660,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F27_FCM_36Pak40.png,55,4,2369,2733,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F27_FCM_36Pak40.png,2.47,TD,"{'battleHeroes': {'topGun': 6, 'confederate': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 1, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 16}, 'epic': {}}",0,FCM36Pak40,600,54.55,
True,2.41,77,2.71,usa,70.16,1.57,3,1067,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A102_T28_concept.png,191,4,56609,3450,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A102_T28_concept.png,1.6,TD,"{'battleHeroes': {'highCaliber': 36, 'topGun': 5, 'confederate': 4, 'tankSniper': 3, 'steelWall': 19, 'invader': 1}, 'main': {'fireForEffect': 151, 'duelist': 18, 'fighter': 22, 'shellproof': 37, 'kamikaze': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 23}, 'epic': {'naydin': 1, 'pascucci': 3, 'radley': 1}}",1.83,T28 HTC,1696,40.84,
False,1.38,82,1.89,ussr,60.85,2.53,3,984,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R20_T-44.png,424,4,4353,3018,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R20_T-44.png,1.3,MT,"{'battleHeroes': {'highCaliber': 7, 'topGun': 7, 'confederate': 22, 'tankSniper': 6, 'steelWall': 5, 'defender': 6, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 134, 'duelist': 26, 'fighter': 18, 'shellproof': 2, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 29, 'sharpShooter': 70}, 'epic': {'lehvaslaiho': 2, 'pascucci': 3, 'radley': 1}}",0.31,T-44,1545,31.13,
True,2,72,4.22,japan,70.63,1.23,3,1038,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J19_Tiger_I_Jpn.png,126,4,52321,3747,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J19_Tiger_I_Jpn.png,2.01,HT,"{'battleHeroes': {'highCaliber': 17, 'topGun': 7, 'confederate': 4, 'tankSniper': 2, 'defender': 1}, 'main': {'fireForEffect': 91, 'duelist': 15, 'fighter': 17, 'shellproof': 2, 'kamikaze': 2, 'spotter': 1, 'reaper': 6, 'masterGunner': 19, 'sharpShooter': 39}, 'epic': {'pascucci': 1}}",0.38,HT No. VI,1406,52.38,
False,1.21,79,1.28,china,60.2,3.74,3,933,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch16_WZ_131.png,397,4,3377,2581,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch16_WZ_131.png,0.99,LT,"{'battleHeroes': {'highCaliber': 4, 'topGun': 4, 'confederate': 8, 'tankSniper': 2, 'defender': 1, 'invader': 2, 'scout': 11, 'patrolDuty': 9}, 'main': {'fireForEffect': 24, 'fighter': 6, 'kamikaze': 7, 'spotter': 3, 'reaper': 4, 'masterGunner': 23, 'sharpShooter': 40}, 'epic': {'orlik': 5, 'pascucci': 4, 'radley': 1}}",0.03,WZ-131,945,22.17,
True,2.15,76,2.83,france,64.54,1.65,3,1204,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F73_M4A1_Revalorise.png,313,4,63041,4336,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F73_M4A1_Revalorise.png,1.58,MT,"{'battleHeroes': {'highCaliber': 47, 'topGun': 6, 'confederate': 23, 'tankSniper': 13, 'defender': 2, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 241, 'duelist': 26, 'fighter': 27, 'spotter': 5, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 24}, 'epic': {'lehvaslaiho': 9, 'pascucci': 2}}",0.08,M4A1 Rev.,2335,44.09,
True,2.3,52,4.17,poland,78.57,2.07,0,587,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl01_TKS_20mm.png,14,4,401,2234,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl01_TKS_20mm.png,1.79,LT,"{'battleHeroes': {'topGun': 1}, 'main': {'fireForEffect': 10, 'duelist': 2, 'fighter': 2, 'masterGunner': 43, 'sharpShooter': 43}, 'epic': {}}",0.03,TKS 20,286,57.14,
True,2.35,83,3.53,ussr,74.03,1.49,3,1403,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R134_Object_252U.png,154,4,49665,4992,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R134_Object_252U.png,1.95,HT,"{'battleHeroes': {'highCaliber': 29, 'topGun': 3, 'confederate': 7, 'tankSniper': 2, 'steelWall': 17}, 'main': {'fireForEffect': 132, 'duelist': 34, 'fighter': 31, 'shellproof': 25, 'kamikaze': 3, 'spotter': 3, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 40}, 'epic': {'radley': 2}}",1.3,Obj. 252U,2873,44.81,
False,1.93,64,3.67,japan,60,2.7,0,530,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J03_Ha_Go.png,10,4,865,2064,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J03_Ha_Go.png,2.2,LT,"{'battleHeroes': {'topGun': 1, 'scout': 1, 'patrolDuty': 1}, 'main': {'reaper': 3, 'masterGunner': 16, 'sharpShooter': 16}, 'epic': {}}",0.73,Ha-Go,286,40,
True,2.03,77,3.07,poland,63.75,1.43,3,1321,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl08_50TP_Prototyp_Resilient.png,80,4,52113,4241,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl08_50TP_Prototyp_Resilient.png,1.61,HT,"{'battleHeroes': {'highCaliber': 12, 'topGun': 3, 'confederate': 2, 'tankSniper': 1, 'steelWall': 6, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 63, 'duelist': 10, 'fighter': 5, 'shellproof': 7, 'spotter': 2, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 23}, 'epic': {}}",0.8,50TP R.,2784,47.5,
True,1.93,77,2.61,usa,61.07,1.18,3,1087,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A13_T34_hvy_BF.png,131,4,59425,3892,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A13_T34_hvy_BF.png,1.44,HT,"{'battleHeroes': {'highCaliber': 15, 'topGun': 4, 'confederate': 4, 'steelWall': 6, 'defender': 1}, 'main': {'fireForEffect': 92, 'duelist': 11, 'fighter': 6, 'shellproof': 6, 'spotter': 2, 'reaper': 4, 'masterGunner': 18, 'sharpShooter': 20}, 'epic': {}}",0.67,T34 B,2201,45.04,
False,2.5,75,2.69,poland,60.23,2.26,3,923,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl17_DS_PZlnz.png,88,4,3729,4689,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl17_DS_PZlnz.png,1.77,MT,"{'battleHeroes': {'highCaliber': 13, 'topGun': 2, 'confederate': 2, 'steelWall': 1, 'defender': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 77, 'duelist': 11, 'fighter': 12, 'shellproof': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 13, 'sharpShooter': 49}, 'epic': {'lehvaslaiho': 10, 'radley': 1}}",0.14,DS PZInż,1275,34.09,
True,1.81,77,3.33,ussr,75.47,1.25,3,1273,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto.png,212,4,60417,3584,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R115_IS-3_auto.png,1.84,HT,"{'battleHeroes': {'highCaliber': 32, 'topGun': 9, 'confederate': 10, 'tankSniper': 1, 'steelWall': 11, 'patrolDuty': 1}, 'main': {'fireForEffect': 146, 'duelist': 38, 'fighter': 27, 'shellproof': 17, 'kamikaze': 2, 'spotter': 4, 'reaper': 6, 'masterGunner': 17, 'sharpShooter': 29}, 'epic': {}}",0.73,IS-3A,2240,44.81,
False,1.7,82,2.96,usa,59.86,1.73,3,1038,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A89_T54E1.png,578,4,15393,3416,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A89_T54E1.png,1.84,HT,"{'battleHeroes': {'highCaliber': 52, 'topGun': 21, 'confederate': 11, 'tankSniper': 6, 'steelWall': 2, 'defender': 3, 'invader': 2, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 240, 'duelist': 56, 'fighter': 53, 'spotter': 3, 'reaper': 4, 'masterGunner': 27, 'sharpShooter': 54}, 'epic': {'lehvaslaiho': 1, 'pascucci': 4, 'pool': 1, 'radley': 1}}",0.23,T54E1,2484,37.89,
False,1.66,62,2.4,japan,60,1.28,0,590,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J22_Type_95.png,25,4,4449,2528,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J22_Type_95.png,1.44,HT,"{'battleHeroes': {'highCaliber': 2, 'topGun': 1}, 'main': {'fireForEffect': 14, 'duelist': 2, 'fighter': 2, 'masterGunner': 7, 'sharpShooter': 16}, 'epic': {}}",0.11,Type 95,520,40,
